"Population","variable","value","maxVals","minVals","numVariable"
"other","CD45RA",731,900,500,2.2960796079608
"other","CD45RA",234,900,500,2.2961796179618
"other","CD45RA",226,900,500,2.2962796279628
"other","CD45RA",716,900,500,2.2963796379638
"other","CD45RA",207,900,500,2.2964796479648
"other","CD45RA",395,900,500,2.2965796579658
"other","CD45RA",254,900,500,2.2966796679668
"other","CD45RA",420,900,500,2.2967796779678
"other","CD45RA",701,900,500,2.2968796879688
"other","CD45RA",450,900,500,2.2969796979698
"other","CD45RA",376,900,500,2.2970797079708
"other","CD45RA",796,900,500,2.2971797179718
"other","CD45RA",699,900,500,2.2972797279728
"other","CD45RA",330,900,500,2.2973797379738
"other","CD45RA",567,900,500,2.2974797479748
"other","CD45RA",581,900,500,2.2975797579758
"other","CD45RA",724,900,500,2.2976797679768
"other","CD45RA",778,900,500,2.2977797779778
"other","CD45RA",692,900,500,2.2978797879788
"other","CD45RA",729,900,500,2.2979797979798
"other","CD45RA",263,900,500,2.2980798079808
"other","CD45RA",757,900,500,2.2981798179818
"other","CD45RA",581,900,500,2.2982798279828
"other","CD45RA",680,900,500,2.2983798379838
"other","CD45RA",380,900,500,2.2984798479848
"other","CD45RA",686,900,500,2.2985798579858
"other","CD45RA",700,900,500,2.2986798679868
"other","CD45RA",637,900,500,2.2987798779878
"other","CD45RA",178,900,500,2.2988798879888
"other","CD45RA",632,900,500,2.2989798979898
"other","CD45RA",705,900,500,2.2990799079908
"other","CD45RA",276,900,500,2.2991799179918
"other","CD45RA",765,900,500,2.2992799279928
"other","CD45RA",519,900,500,2.2993799379938
"other","CD45RA",729,900,500,2.2994799479948
"other","CD45RA",681,900,500,2.2995799579958
"other","CD45RA",694,900,500,2.2996799679968
"other","CD45RA",415,900,500,2.2997799779978
"other","CD45RA",634,900,500,2.2998799879988
"other","CD45RA",672,900,500,2.2999799979998
"other","CD45RA",207,900,500,2.3000800080008
"other","CD45RA",537,900,500,2.3001800180018
"other","CD45RA",359,900,500,2.3002800280028
"other","CD45RA",527,900,500,2.3003800380038
"other","CD45RA",252,900,500,2.3004800480048
"other","CD45RA",206,900,500,2.3005800580058
"other","CD45RA",667,900,500,2.3006800680068
"other","CD45RA",630,900,500,2.3007800780078
"other","CD45RA",214,900,500,2.3008800880088
"other","CD45RA",798,900,500,2.3009800980098
"other","CD45RA",719,900,500,2.3010801080108
"other","CD45RA",515,900,500,2.3011801180118
"other","CD45RA",820,900,500,2.3012801280128
"other","CD45RA",664,900,500,2.3013801380138
"other","CD45RA",540,900,500,2.3014801480148
"other","CD45RA",310,900,500,2.3015801580158
"other","CD45RA",265,900,500,2.3016801680168
"other","CD45RA",235,900,500,2.3017801780178
"other","CD45RA",676,900,500,2.3018801880188
"other","CD45RA",644,900,500,2.3019801980198
"other","CD45RA",671,900,500,2.3020802080208
"other","CD45RA",619,900,500,2.3021802180218
"other","CD45RA",644,900,500,2.3022802280228
"other","CD45RA",625,900,500,2.3023802380238
"other","CD45RA",597,900,500,2.3024802480248
"other","CD45RA",590,900,500,2.3025802580258
"other","CD45RA",697,900,500,2.3026802680268
"other","CD45RA",690,900,500,2.3027802780278
"other","CD45RA",700,900,500,2.3028802880288
"other","CD45RA",719,900,500,2.3029802980298
"other","CD45RA",483,900,500,2.3030803080308
"other","CD45RA",268,900,500,2.3031803180318
"other","CD45RA",631,900,500,2.3032803280328
"other","CD45RA",178,900,500,2.3033803380338
"other","CD45RA",152,900,500,2.3034803480348
"other","CD45RA",624,900,500,2.3035803580358
"other","CD45RA",619,900,500,2.3036803680368
"other","CD45RA",314,900,500,2.3037803780378
"other","CD45RA",438,900,500,2.3038803880388
"other","CD45RA",675,900,500,2.3039803980398
"other","CD45RA",542,900,500,2.3040804080408
"other","CD45RA",175,900,500,2.3041804180418
"other","CD45RA",188,900,500,2.3042804280428
"other","CD45RA",648,900,500,2.3043804380438
"other","CD45RA",196,900,500,2.3044804480448
"other","CD45RA",761,900,500,2.3045804580458
"other","CD45RA",706,900,500,2.3046804680468
"other","CD45RA",705,900,500,2.3047804780478
"other","CD45RA",536,900,500,2.3048804880488
"other","CD45RA",667,900,500,2.3049804980498
"other","CD45RA",712,900,500,2.30508050805081
"other","CD45RA",762,900,500,2.3051805180518
"other","CD45RA",187,900,500,2.30528052805281
"other","CD45RA",199,900,500,2.30538053805381
"other","CD45RA",557,900,500,2.30548054805481
"other","CD45RA",400,900,500,2.30558055805581
"other","CD45RA",741,900,500,2.30568056805681
"other","CD45RA",795,900,500,2.30578057805781
"other","CD45RA",802,900,500,2.30588058805881
"other","CD45RA",695,900,500,2.30598059805981
"other","CD45RA",772,900,500,2.30608060806081
"other","CD45RA",638,900,500,2.30618061806181
"other","CD45RA",667,900,500,2.30628062806281
"other","CD45RA",154,900,500,2.30638063806381
"other","CD45RA",328,900,500,2.30648064806481
"other","CD45RA",321,900,500,2.30658065806581
"other","CD45RA",448,900,500,2.30668066806681
"other","CD45RA",378,900,500,2.30678067806781
"other","CD45RA",745,900,500,2.30688068806881
"other","CD45RA",628,900,500,2.30698069806981
"other","CD45RA",307,900,500,2.30708070807081
"other","CD45RA",678,900,500,2.30718071807181
"other","CD45RA",731,900,500,2.30728072807281
"other","CD45RA",566,900,500,2.30738073807381
"other","CD45RA",750,900,500,2.30748074807481
"other","CD45RA",603,900,500,2.30758075807581
"other","CD45RA",291,900,500,2.30768076807681
"other","CD45RA",184,900,500,2.30778077807781
"other","CD45RA",674,900,500,2.30788078807881
"other","CD45RA",453,900,500,2.30798079807981
"other","CD45RA",715,900,500,2.30808080808081
"other","CD45RA",624,900,500,2.30818081808181
"other","CD45RA",306,900,500,2.30828082808281
"other","CD45RA",439,900,500,2.30838083808381
"other","CD45RA",369,900,500,2.30848084808481
"other","CD45RA",263,900,500,2.30858085808581
"other","CD45RA",686,900,500,2.30868086808681
"other","CD45RA",342,900,500,2.30878087808781
"other","CD45RA",568,900,500,2.30888088808881
"other","CD45RA",408,900,500,2.30898089808981
"other","CD45RA",282,900,500,2.30908090809081
"other","CD45RA",676,900,500,2.30918091809181
"other","CD45RA",671,900,500,2.30928092809281
"other","CD45RA",655,900,500,2.30938093809381
"other","CD45RA",718,900,500,2.30948094809481
"other","CD45RA",749,900,500,2.30958095809581
"other","CD45RA",611,900,500,2.30968096809681
"other","CD45RA",698,900,500,2.30978097809781
"other","CD45RA",716,900,500,2.30988098809881
"other","CD45RA",658,900,500,2.30998099809981
"other","CD45RA",424,900,500,2.31008100810081
"other","CD45RA",471,900,500,2.31018101810181
"other","CD45RA",500,900,500,2.31028102810281
"other","CD45RA",623,900,500,2.31038103810381
"other","CD45RA",771,900,500,2.31048104810481
"other","CD45RA",411,900,500,2.31058105810581
"other","CD45RA",208,900,500,2.31068106810681
"other","CD45RA",253,900,500,2.31078107810781
"other","CD45RA",667,900,500,2.31088108810881
"other","CD45RA",287,900,500,2.31098109810981
"other","CD45RA",563,900,500,2.31108110811081
"other","CD45RA",609,900,500,2.31118111811181
"other","CD45RA",697,900,500,2.31128112811281
"other","CD45RA",740,900,500,2.31138113811381
"other","CD45RA",683,900,500,2.31148114811481
"other","CD45RA",503,900,500,2.31158115811581
"other","CD45RA",329,900,500,2.31168116811681
"other","CD45RA",770,900,500,2.31178117811781
"other","CD45RA",174,900,500,2.31188118811881
"other","CD45RA",633,900,500,2.31198119811981
"other","CD45RA",667,900,500,2.31208120812081
"other","CD45RA",396,900,500,2.31218121812181
"other","CD45RA",589,900,500,2.31228122812281
"other","CD45RA",155,900,500,2.31238123812381
"other","CD45RA",522,900,500,2.31248124812481
"other","CD45RA",639,900,500,2.31258125812581
"other","CD45RA",222,900,500,2.31268126812681
"other","CD45RA",408,900,500,2.31278127812781
"other","CD45RA",666,900,500,2.31288128812881
"other","CD45RA",753,900,500,2.31298129812981
"other","CD45RA",267,900,500,2.31308130813081
"other","CD45RA",610,900,500,2.31318131813181
"other","CD45RA",645,900,500,2.31328132813281
"other","CD45RA",608,900,500,2.31338133813381
"other","CD45RA",398,900,500,2.31348134813481
"other","CD45RA",702,900,500,2.31358135813581
"other","CD45RA",605,900,500,2.31368136813681
"other","CD45RA",483,900,500,2.31378137813781
"other","CD45RA",436,900,500,2.31388138813881
"other","CD45RA",562,900,500,2.31398139813981
"other","CD45RA",316,900,500,2.31408140814081
"other","CD45RA",388,900,500,2.31418141814181
"other","CD45RA",272,900,500,2.31428142814281
"other","CD45RA",180,900,500,2.31438143814381
"other","CD45RA",694,900,500,2.31448144814481
"other","CD45RA",147,900,500,2.31458145814581
"other","CD45RA",193,900,500,2.31468146814681
"other","CD45RA",284,900,500,2.31478147814781
"other","CD45RA",696,900,500,2.31488148814881
"other","CD45RA",691,900,500,2.31498149814982
"other","CD45RA",696,900,500,2.31508150815081
"other","CD45RA",402,900,500,2.31518151815182
"other","CD45RA",244,900,500,2.31528152815282
"other","CD45RA",387,900,500,2.31538153815382
"other","CD45RA",762,900,500,2.31548154815482
"other","CD45RA",713,900,500,2.31558155815582
"other","CD45RA",757,900,500,2.31568156815682
"other","CD45RA",236,900,500,2.31578157815782
"other","CD45RA",190,900,500,2.31588158815882
"other","CD45RA",731,900,500,2.31598159815982
"other","CD45RA",273,900,500,2.31608160816082
"other","CD45RA",202,900,500,2.31618161816182
"other","CD45RA",345,900,500,2.31628162816282
"other","CD45RA",219,900,500,2.31638163816382
"other","CD45RA",727,900,500,2.31648164816482
"other","CD45RA",303,900,500,2.31658165816582
"other","CD45RA",540,900,500,2.31668166816682
"other","CD45RA",192,900,500,2.31678167816782
"other","CD45RA",451,900,500,2.31688168816882
"other","CD45RA",724,900,500,2.31698169816982
"other","CD45RA",690,900,500,2.31708170817082
"other","CD45RA",505,900,500,2.31718171817182
"other","CD45RA",169,900,500,2.31728172817282
"other","CD45RA",305,900,500,2.31738173817382
"other","CD45RA",576,900,500,2.31748174817482
"other","CD45RA",717,900,500,2.31758175817582
"other","CD45RA",269,900,500,2.31768176817682
"other","CD45RA",685,900,500,2.31778177817782
"other","CD45RA",679,900,500,2.31788178817882
"other","CD45RA",713,900,500,2.31798179817982
"other","CD45RA",535,900,500,2.31808180818082
"other","CD45RA",736,900,500,2.31818181818182
"other","CD45RA",782,900,500,2.31828182818282
"other","CD45RA",224,900,500,2.31838183818382
"other","CD45RA",456,900,500,2.31848184818482
"other","CD45RA",767,900,500,2.31858185818582
"other","CD45RA",548,900,500,2.31868186818682
"other","CD45RA",758,900,500,2.31878187818782
"other","CD45RA",628,900,500,2.31888188818882
"other","CD45RA",752,900,500,2.31898189818982
"other","CD45RA",357,900,500,2.31908190819082
"other","CD45RA",750,900,500,2.31918191819182
"other","CD45RA",496,900,500,2.31928192819282
"other","CD45RA",738,900,500,2.31938193819382
"other","CD45RA",423,900,500,2.31948194819482
"other","CD45RA",663,900,500,2.31958195819582
"other","CD45RA",311,900,500,2.31968196819682
"other","CD45RA",767,900,500,2.31978197819782
"other","CD45RA",495,900,500,2.31988198819882
"other","CD45RA",198,900,500,2.31998199819982
"other","CD45RA",274,900,500,2.32008200820082
"other","CD45RA",662,900,500,2.32018201820182
"other","CD45RA",668,900,500,2.32028202820282
"other","CD45RA",192,900,500,2.32038203820382
"other","CD45RA",472,900,500,2.32048204820482
"other","CD45RA",248,900,500,2.32058205820582
"other","CD45RA",686,900,500,2.32068206820682
"other","CD45RA",732,900,500,2.32078207820782
"other","CD45RA",663,900,500,2.32088208820882
"other","CD45RA",162,900,500,2.32098209820982
"other","CD45RA",727,900,500,2.32108210821082
"other","CD45RA",674,900,500,2.32118211821182
"other","CD45RA",570,900,500,2.32128212821282
"other","CD45RA",685,900,500,2.32138213821382
"other","CD45RA",473,900,500,2.32148214821482
"other","CD45RA",731,900,500,2.32158215821582
"other","CD45RA",153,900,500,2.32168216821682
"other","CD45RA",674,900,500,2.32178217821782
"other","CD45RA",713,900,500,2.32188218821882
"other","CD45RA",729,900,500,2.32198219821982
"other","CD45RA",321,900,500,2.32208220822082
"other","CD45RA",340,900,500,2.32218221822182
"other","CD45RA",318,900,500,2.32228222822282
"other","CD45RA",754,900,500,2.32238223822382
"other","CD45RA",138,900,500,2.32248224822482
"other","CD45RA",185,900,500,2.32258225822582
"other","CD45RA",590,900,500,2.32268226822682
"other","CD45RA",300,900,500,2.32278227822782
"other","CD45RA",203,900,500,2.32288228822882
"other","CD45RA",669,900,500,2.32298229822982
"other","CD45RA",442,900,500,2.32308230823082
"other","CD45RA",440,900,500,2.32318231823182
"other","CD45RA",743,900,500,2.32328232823282
"other","CD45RA",386,900,500,2.32338233823382
"other","CD45RA",416,900,500,2.32348234823482
"other","CD45RA",446,900,500,2.32358235823582
"other","CD45RA",577,900,500,2.32368236823682
"other","CD45RA",611,900,500,2.32378237823782
"other","CD45RA",699,900,500,2.32388238823882
"other","CD45RA",778,900,500,2.32398239823982
"other","CD45RA",202,900,500,2.32408240824082
"other","CD45RA",514,900,500,2.32418241824182
"other","CD45RA",572,900,500,2.32428242824282
"other","CD45RA",706,900,500,2.32438243824382
"other","CD45RA",773,900,500,2.32448244824482
"other","CD45RA",688,900,500,2.32458245824582
"other","CD45RA",734,900,500,2.32468246824682
"other","CD45RA",712,900,500,2.32478247824782
"other","CD45RA",729,900,500,2.32488248824883
"other","CD45RA",742,900,500,2.32498249824982
"other","CD45RA",734,900,500,2.32508250825083
"other","CD45RA",488,900,500,2.32518251825183
"other","CD45RA",226,900,500,2.32528252825283
"other","CD45RA",206,900,500,2.32538253825383
"other","CD45RA",744,900,500,2.32548254825483
"other","CD45RA",640,900,500,2.32558255825583
"other","CD45RA",640,900,500,2.32568256825683
"other","CD45RA",477,900,500,2.32578257825783
"other","CD45RA",527,900,500,2.32588258825883
"other","CD45RA",229,900,500,2.32598259825983
"other","CD45RA",579,900,500,2.32608260826083
"other","CD45RA",704,900,500,2.32618261826183
"other","CD45RA",651,900,500,2.32628262826283
"other","CD45RA",171,900,500,2.32638263826383
"other","CD45RA",512,900,500,2.32648264826483
"other","CD45RA",316,900,500,2.32658265826583
"other","CD45RA",770,900,500,2.32668266826683
"other","CD45RA",283,900,500,2.32678267826783
"other","CD45RA",761,900,500,2.32688268826883
"other","CD45RA",326,900,500,2.32698269826983
"other","CD45RA",483,900,500,2.32708270827083
"other","CD45RA",105,900,500,2.32718271827183
"other","CD45RA",784,900,500,2.32728272827283
"other","CD45RA",141,900,500,2.32738273827383
"other","CD45RA",440,900,500,2.32748274827483
"other","CD45RA",707,900,500,2.32758275827583
"other","CD45RA",264,900,500,2.32768276827683
"other","CD45RA",712,900,500,2.32778277827783
"other","CD45RA",245,900,500,2.32788278827883
"other","CD45RA",673,900,500,2.32798279827983
"other","CD45RA",672,900,500,2.32808280828083
"other","CD45RA",645,900,500,2.32818281828183
"other","CD45RA",744,900,500,2.32828282828283
"other","CD45RA",724,900,500,2.32838283828383
"other","CD45RA",731,900,500,2.32848284828483
"other","CD45RA",713,900,500,2.32858285828583
"other","CD45RA",180,900,500,2.32868286828683
"other","CD45RA",761,900,500,2.32878287828783
"other","CD45RA",253,900,500,2.32888288828883
"other","CD45RA",132,900,500,2.32898289828983
"other","CD45RA",693,900,500,2.32908290829083
"other","CD45RA",226,900,500,2.32918291829183
"other","CD45RA",334,900,500,2.32928292829283
"other","CD45RA",604,900,500,2.32938293829383
"other","CD45RA",157,900,500,2.32948294829483
"other","CD45RA",704,900,500,2.32958295829583
"other","CD45RA",594,900,500,2.32968296829683
"other","CD45RA",168,900,500,2.32978297829783
"other","CD45RA",676,900,500,2.32988298829883
"other","CD45RA",260,900,500,2.32998299829983
"other","CD45RA",691,900,500,2.33008300830083
"other","CD45RA",669,900,500,2.33018301830183
"other","CD45RA",218,900,500,2.33028302830283
"other","CD45RA",173,900,500,2.33038303830383
"other","CD45RA",618,900,500,2.33048304830483
"other","CD45RA",688,900,500,2.33058305830583
"other","CD45RA",686,900,500,2.33068306830683
"other","CD45RA",672,900,500,2.33078307830783
"other","CD45RA",358,900,500,2.33088308830883
"other","CD45RA",660,900,500,2.33098309830983
"other","CD45RA",412,900,500,2.33108310831083
"other","CD45RA",481,900,500,2.33118311831183
"other","CD45RA",265,900,500,2.33128312831283
"other","CD45RA",719,900,500,2.33138313831383
"other","CD45RA",214,900,500,2.33148314831483
"other","CD45RA",221,900,500,2.33158315831583
"other","CD45RA",216,900,500,2.33168316831683
"other","CD45RA",740,900,500,2.33178317831783
"other","CD45RA",606,900,500,2.33188318831883
"other","CD45RA",429,900,500,2.33198319831983
"other","CD45RA",350,900,500,2.33208320832083
"other","CD45RA",663,900,500,2.33218321832183
"other","CD45RA",736,900,500,2.33228322832283
"other","CD45RA",623,900,500,2.33238323832383
"other","CD45RA",677,900,500,2.33248324832483
"other","CD45RA",192,900,500,2.33258325832583
"other","CD45RA",707,900,500,2.33268326832683
"other","CD45RA",146,900,500,2.33278327832783
"other","CD45RA",623,900,500,2.33288328832883
"other","CD45RA",575,900,500,2.33298329832983
"other","CD45RA",758,900,500,2.33308330833083
"other","CD45RA",283,900,500,2.33318331833183
"other","CD45RA",530,900,500,2.33328332833283
"other","CD45RA",281,900,500,2.33338333833383
